productID,productName,productPrice,productDescription
192692807,Đồ Chơi Lắp Ghép Xếp Hình Robot Siêu Anh Hùng Người Sắt MK44 Mech Anti Hụlk Buster No.LY76028-13 Với 820+ Mảnh Ghép,425000,"Đồ Chơi Lắp Ghép Xếp Hình Robot Siêu Anh Hùng Người Sắt MK44 Mech Anti Hụlk Buster No.LY76028-13 Với 820+ Mảnh Ghép - Xuất Xứ : Hàng nội địa Trung Quốc.   - Model :No.LY76028-13.   - Tên gọi :Robot Siêu Anh Hùng Người Sắt MK44 Mech Anti Hụlk Buster.   - Số mảnh ghép : 8208+ Mảnh Ghép.   - Kích Thước Sản Phẩm: 22 x 19cm.   - Kích Thước Hộp :33 x 27 x 9 cm.   - Chất liệu : Nhựa nguyên sinh ABS Cao Cấp (Thân thiện với Môi Trường, An Toàn đối với Người sử dụng).   - Tiêu chuẩn chất lượng : 3C, EN71, HR4040, ASTM.   - Các miếng ghép được thiết kế tinh xảo, màu sắc đẹp mắt và vô cùng an toàn với các bé!.   - Chất liệu nhựa cũng có độ cứng bền cao, khó bị nứt vỡ hay biến dạng dưới tác động của va đập.   - Thiết kế đẹp mắt, gọn gàng.   - Màu sắc tươi sáng, sinh động càng tạo nên cảm hứng cho trẻ nhỏ khi chơi. Sau khi chơi xong, mô hình có thể bỏ lại trong hộp và cất giữ gọn gàng.             Lợi ích của đồ chơi Lắp Ghép Xếp Hình: - Tăng cường kỹ năng vận động. - Rèn luyện tính kiên nhẫn. - Học cách giải quyết vấn đề. - Làm quen với toán học, khoa học. - Kỹ năng sắp xếp khoa học. - Kích thích tư duy, sự sáng tạo - Phát triển kỹ năng xã hội - Khi Bạn Nhận Được Hàng, Nếu Bạn Ưng Ý Về Sản Phẩm Bạn Cho Shop Xin 1 Đánh Giá 5 Sao Nhé ! Còn Bạn Không Ưng Ý Hoặc Gặp Vấn Đề Chục Chặc Gì Về Sản Phẩm, Bạn Đừng Vội Đánh Giá Nhé Bạn Cứ Inbox, Bên Mình Có Đội Ngũ Nhân Viên Vô Cùng Chuyên Nghiệp Để Giải Quyết Vấn Đề Cho Bạn Ạ ! RẤT MONG ĐƯỢC SỰ ỦNG HỘ TỪ CÁC BẠN !         Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
123441327,Tranh Ghép Hình 2000 Mảnh Jigsaw Puzzle/Đêm Đầy Sao Trên Dòng Sông Rhone/Tranh Sơn Dầu Giấy Bồi Cao Cấp/Puzzle Van Gogh/Tranh Ghép Hình 2000psc Mảnh Phong Cảnh/Tranh 2000 Mảnh Cho Bé Cỡ Lớn/Jigsaw Puzzle 2000 Pieces/Tranh Xếp Hình Cho Bé Từ 7 Tuổi,329000,"Thông tin sản phẩm   - Chất liệu: giấy cứng   - Mảnh ghép có độ khít cao, mặt sau có đánh chữ để phân vùng   - Chất liệu An toàn và vô hại, sử dụng vật liệu thân thiện với môi trường.   - Kích thước tranh sau khi ghép 100*70cm   - Kích thước hộp : 38,2 * 26,5 * 5CM   - Kích thước mỗi mảnh ghép: 2-5cm   - Chứa 2000 mảnh ghép   - Một tấm poster tranh mẫu.   - Hình ảnh đẹp, sắc nét và đậm tính nghệ thuật.   - Hàng mới 100% và chất lượng cao.   Mảnh ghép chắc chắn, bền đẹp, độ khít cao   Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
167513137,"Đồ chơi lắp ráp xe tăng XT1078 chi tiết hàng chuẩn, lắp ráp các mô hình lớn Robot / Xe quân sự / Máy bay / thông minh cho bé",320000,"BẢO HÀNH VÀNG UY TÍN SỐ 1 CỬA HÀNG ĐỒ CHƠI QTOYS       Sẽ ra sao khi bạn không thể hoàn thành bộ đồ chơi lắp ráp khi lỡ tay làm rơi , hỏng , mất vài mảnh ghép hoặc lỗi do nhà sản xuất …       QTOYS cung cấp dịch vụ BẢO HÀNH VÀNG khi bạn mua đơn hàng từ 250K       Điều kiện bảo hành:       Sản phẩm được bảo hành miễn phí nếu đảm bảo tất cả các điều kiện sau:       – Sản phẩm thuộc danh mục được bảo hành từ Nhà sản xuất hoặc Nhà phân phối.       – Sản phẩm bị lỗi kỹ thuật do Nhà sản xuất.       – Hàng bị thiếu mảnh ghép do thất lạc, hỏng gãy trong quá trình lắp ráp       – Thời hạn bảo hành vẫn còn hiệu lực     Thời hạn bảo hành:     7 ngày kể từ ngày khách nhận hàng     Phương thức áp dụng bảo hành     Quý khách vui lòng chụp ảnh các mảnh ghép bị thiếu gửi lại cho Shop, Shop sẽ phản hồi và xử lý trong 48 giờ       Trường hợp kho không còn sẵn mảnh ghép vui lòng chờ oder từ nhà sản xuất thời gian từ 7 - 15 ngày       MÔ TẢ CHI TIẾT VỀ SẢN PHẨM       Đồ chơi lắp ráp xe tăng XT1078 chi tiết hàng chuẩn, lắp ráp các mô hình lớn Robot / Xe quân sự / Máy bay / thông minh cho bé   Xe tăng là loại xe chiến đấu bọc thép, được trang bị ph.á lớn, di chuyển bằng bánh xích được thiết kế cho tấn công và phòng thủ độc lập hoặc cùng các đơn vị chiến đấu khác. Hỏa lực này thường được cung cấp bởi 1 ph.á chính cỡ nòng lớn với s.ú máy trong 1 tháp p.h.á quay, có giáp hạng nặng và có khả năng di chuyển trên nhiều loại địa hình nhằm cung cấp sự bảo vệ cho xe tăng và tổ lái, cho phép thực hiện tất cả các nhiệm vụ chiến đấu trên chiến trường   Đây là món đồ chơi tuyệt vời cho bé cũng có thể là một món quà tặng ý nghĩa như dịp sinh nhật         Bộ đồ chơi lắp ráp xe tăng gồm 27 cách chơi gồm mô hình lắp ráp xe tăng, lắp ráp xe bọc thép, lắp ráp robot, lắp ráp lính chiến đấu kèm sách hướng dẫn chi tiết, phù hợp cho bé trai độ tuổi từ 6       Tên sản phẩm : Mô Hình Lắp Ráp Xe Tăng 1078       Tên Model: XT1078       Số Chi Tiết ː 1078 Chi Tiết       Kích thước sản phẩm ː 44.5X30CM       Trọng lượng : 1kg       Độ tuổi phù hợp : 6 tuổi trở lên     Hướng dẫn lắp ráp : Mô Hình Lắp Ráp Xe Tăng       Sáng tạo không giới hạn theo trí tưởng tượng của mình, đạt hiệu quả cao nhất cho phát triển trí não       Sách hướng dẫn chi tiết với rất nhiều kiểu lắp ráp khác nhau , mua 1 lần chơi cả tháng lắp ráp rất nhiều mô hình       Sau khi chơi xong bỏ các mảnh ghép của mô hình lắp ráp xe tăng vào hộp để lắp ráp mô hình sau     Quy cách đóng gói : Mô Hình Lắp Ráp Xe Tăng   Lưu ý các sản phẩm vẫn chỉ là 1 , khác nhau về cách đóng gói       Đóng túi bóng có quai sách : Tiết kiệm hơn, ngon , bổ , rẻ       Đóng hộp giấy cao cấp : Vỏ đẹp hơn, phù hợp làm quà tặng       Đóng hộp nhựa : Dùng để đựng các mảnh ghép , bền và tái sử dụng lâu dài Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
181770298,"[544 Mảnh] - Bộ Đồ Chơi Lắp Ghép Xếp Hình Xe Tăng - Lắp Ráp Xe Pháo – Xe Quân Đội, Máy bay Chiến Đấu",165000,"- Thông tin Sản Phẩm: + Số lượng mảnh ghép: 544 mảnh + Tạo Hình: 33 Cách Chơi (1 Mô Hình To Hoặc 16 Mô Hình Nhỏ Cùng Lúc) •Mô Hình To: Xe SWAT •Mô Hình Nhỏ: Mỗi Mô hình nhỏ có thể ghép được 16 tạo hình khác nhau trong tổng số 32 tạo hình  + Chất Liệu: Nhựa ABS nguyên sinh an toàn cho bé + Tuổi khuyến nghị: 6+ + Kích thước hộp:39x19x7 cm + Khối Lượng sản phẩm: 600g + Kích Thước sản phẩm sau khi hoàn thành: 26x7x7.5 cm + Bảo Hành: 6 Tháng nếu sản phẩm lỗi của nhà sản xuất  Mọi Thắc Mắc Vui Lòng Liên Hệ:0975535054 Quý Khách yêu cầu hóa đơn VAT vui lòng liên hệ Shop để được hỗ trợ Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
139460205,Đồ Chơi Túix- nước balo bình đeo hellokitty 8113-63 (Túi) - SP348173,165000,"Bé An Toàn - Bố Mẹ An Tâm là tiêu chí hàng đầu cho việc lựa chọn chất liệu sản phẩm của shop.Vì vây các phụ huynh hãy yên tâm khi chọn Con Cưng Ơi Làm điểm mua sắm đồ chơi cho bé.   Tham khảo thêm sản phẩm tại:   • Web:    • Fanpage: concungoishop   Để phục vụ Quý Khách được chu đáo, shop hiện có 3 chi nhanh tại 3 quận khác nhau:   CON CƯNG ƠI! HÂN HOAN CHÀO ĐÓN QUÝ KHÁCH   Thân ái!       Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
203202280,Đồ Chơi Lắp Ráp Minifigures Combo 12 Lính Quân Đội Đặc Nhiệm Không Bao Gồm Máy Bay M8012,116000,"Ninmine Toys xin kính chào quý khách,   Ninmine Toys là thành viên của Habino Toys.   Xin quý khách đọc kĩ lưu ý trước khi mua hàng.   LƯU Ý:   - Shop tính bán lâu dài, giữ uy tín nên mọi người có thể yên tâm về sản phẩm.   -  Nếu quý  khách  thắc mắc về thông tin của sản phẩm, đừng ngại inbox shop nhe.   - Shop đọc được tin nhắn là sẽ trả lời luôn a.   - Hiện trên thị trường có rất nhiều sản phẩm ở nhiều mức giá khác nhau nên xin quý khách lưu ý.   - Nếu quý khách hài lòng về sản phẩm, xin hãy để lại 5 sao kèm vài lời đánh giá ủng hộ shop.   MÔ TẢ SẢN PHẨM:   • Sản phẩm phù hợp với các bé từ 6 tuổi trở lên   • Chất liệu nhựa ABS đạt đầy đủ các chứng nhận 3C, EN71, ASTM, HR4040 Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
251546916,Bộ đồ chơi xếp hình gấu bê quà bearbrick 45cm,300000,"Mẫu gấu bê quà size 45cm của HAICAIPIN chi tiết sắc nét lắp lên chỉ có đẹp hơn ảnh nha   Hàng HAICAIPIN đang ổn định nhất về chất lượng mảnh ghép cũng như sự phong phú, đổi mới liên tục mẫu mã   Mua hàng tại shop khách sẽ được tặng kèm búa lắp   Hàng đến tay khách đảm bảo mảnh ghép nguyên vẹn, đầy đủ giấy hướng dẫn lắp nhé     Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
75378593,Đồ chơi LEGO Ninjago Phi Cơ Chiến Đấu Của Cole 71736,1299000,"Người hâm mộ Ninja sẽ rất vui mừng với bản cập nhật hiện đại này của máy bay bắn súng Boulder Blaster (71736) để tạo sân khấu cho các trận chiến phấn khích từ phần 4 của loạt phim truyền hình LEGO NINJAGO.  Đồ chơi máy bay có 8 tay súng bắn lò xo ở mặt trước xoay của nó để nhắm bắn nhanh vào Eyezor độc ác hoặc vào tòa nhà nhà tù để giải thoát cho Lloyd bị bắt. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
214690892,"Mô hình, figure Pokemon cực đẹp + Tặng hình xăm Pokemon",199000,"Chất liệu: PVC Bao bì: với Hộp bán lẻ Tình trạng sản phẩm: Hoàn toàn mới Gói hàng bao gồm: 1* Mô hình  Kích thước: 15-18cm Lưu ý: 1. Do màn hình và hiệu ứng ánh sáng khác nhau, màu sắc thực tế của sản phẩm có thể hơi khác so với màu sắc hiển thị trên hình ảnh. Cảm ơn bạn! 2. Xin vui lòng cho phép sai số kích thước 1-3 cm do đo lường thủ công. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
201525471,Đồ chơi lắp ráp mô hình máy bay chiến đấu 3in1 - Qman 42103,590000,"ĐỒ CHƠI LẮP RÁP MÔ HÌNH MÁY BAY CHIẾN ĐẤU 3in1   (604 chi tiết)               Đồ chơi phát triển tư duy cho trẻ 6 tuổi trở lên     Đồ chơi lắp ráp Mô hình Máy bay chiến đấu có thể ráp được 3 mô hình khác nhau: Máy bay trực thăng, Máy bay siêu thanh và Quái thú       Gồm 604 mảnh ghép kích thước tiêu chuẩn, bằng chất liệu nhựa ABS an toàn cho trẻ và lên màu thành phẩm sinh động,       Đồ chơi lắp ráp xếp hình giúp rèn tính kiên nhẫn, tập trung đồng thời kích thích phát triển tư duy logic             Tăng khả năng sáng tạo và trí tưởng tượng với đồ chơi lắp ráp     Đồ chơi có thể lắp ráp tạo thành 3 mô hình như sách hướng dẫn nhưng cũng có thể phối hợp cùng những bộ lắp ráp khác để xây dựng thế giới giả tưởng theo trí tưởng tượng, khả năng sáng tạo của người chơi.       Mang đến sự mới lạ, hứng thú               Chất liệu nhựa ABS an toàn cho trẻ     Mảnh ghép chất liệu nhựa nguyên sinh ABS (đạt tiêu chuẩn CE của châu Âu) không có mùi, không gây hại cho trẻ       Bề mặt và các góc cạnh được xử lý cẩn thận giúp khớp nối liền mạch, tạo mô hình chắc chắn và không gây thương tổn khi chơi           *Sản phẩm có hộp xịn sò để làm Quà tặng cho trẻ     Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
88993037,Đồ Chơi Trẻ Em Lắp Ghép Xếp Hình Tiệm Cafe Và Bánh Ngọt HangZhou Jiangge Toys Với 333 Chi Tiết Bằng Nhựa ABS,350000,"Đồ chơi trẻ em bé trai bé gái Xếp Hình Lắp Ghép Mâu Tiệm Cafe và Bánh Ngọt   Với 333 Chi tiết bằng nhựa ABS    Kích thước sau khi lắp : Cao 13 x Dai 23 x Rộng 13 cm           #legocitylego #lego #đồchơilắpghép #đồchơitrẻem #đồchơilắpráp #đồchơilego #dochoichobe #dochoixephinh #đồchơirobot #đồchơilắpráprobot #đồchơilắprápchobé #thếgiớiđồchơichobé #shopđồchơitrẻem #bánđồchơitrẻem #bộđồchơilắpráp #xếphìnhlego #lắpráp #cửahàngđồchơitrẻem Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
178083976,Đồ Chơi Lắp Ráp Siêu Xe Lamborghini Countach LEGO SPEED CHAMPIONS 76908 (262 Chi Tiết),989000,"Giới thiệu   Đồ Chơi LEGO Siêu Xe Lamborghini Countach 76908 (262 Chi Tiết)   Hãy sẵn sàng trải nghiệm Siêu Xe Lamborghini Countach huyền thoại - siêu xe thể thao biểu tượng của thập niên 1970 được người hâm mộ trên khắp thế giới tôn sùng vì thiết kế tuyệt đẹp và hiệu suất đỉnh cao. Bộ mô hình LEGO Speed Champions tuyệt đỉnh này giờ đây là của bạn để sưu tầm, lắp ráp và khám phá. Xuất sắc để trưng bày, bộ mô hình cũng bao gồm một mô hình nhân vật thu nhỏ để đặt sau tay lái của chiếc Siêu Xe Lamborghini Countach để thực hiện các pha hành động đua xe hoành tráng!     Đặc điểm nổi bật     Tái tạo mô hình LEGO Siêu Xe Lamborghini Countach mang tính biểu tượng của năm 1970 - Một mô hình lý tưởng dành cho trẻ em và người lớn có niềm đam mê với những chiếc xe hiệu suất cao đầy sáng tạo   Có gì trong hộp vậy? - Bộ mô hình lắp ráp siêu xe này có mọi thứ bạn cần để tạo nên Siêu Xe Lamborghini Countach màu trắng hoàn chỉnh và bao gồm một người lái xe mang thương hiệu Lamborghini đội mũ bảo hiểm chống va đập, tóc giả và cờ lê   Sưu tầm, vui chơi và trưng bày - lắp ráp chiếc Lamborghini Countach của riêng bạn, khoe với bạn bè và tận hưởng hành động đua với các phương tiện khác trong phạm vi Speed Champions   Quà tặng hoàn hảo - Bộ mô hình LEGO Speed Champions Siêu Xe Lamborghini Countach (76908) gồm 262 miếng ghép lý tưởng cho trẻ em và người hâm mộ ô tô từ 8 tuổi trở lên     Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
99834160,Đồ Chơi LEGO Creator Tàu Phiêu Lưu Vũ Trụ 31117 Cho Bé Trên 8 Tuổi,1599000,"Khám phá các vùng bên ngoài của thiên hà với con tàu vũ trụ tuyệt vời này. Kiểm soát từ buồng lái và phóng to vào không gian với mô hình phi hành gia thu nhỏ thú vị. Sau khi hạ cánh, hãy lắp ráp con tàu thành một tên lửa ấn tượng để có thêm nhiều cuộc phiêu lưu giữa các vì sao hoặc một tàu đổ bộ mặt trăng du hành khắp bề mặt của mặt trăng! Chơi giữa các vì sao với bộ mô hình 3 trong 1 ngoạn mục này!    Trẻ em sẽ hồi hộp khi chơi những pha hành động ngoài không gian thú vị với đồ chơi lắp ráp LEGO Creator 3 trong 1 Tàu phiêu lưu vũ trụ (31117). Bộ mô hình có một buồng lái với bảng điều khiển và các cánh cửa mở để chứa một cánh tay có thể mở rộng bằng vệ tinh, cộng với bánh xe có thể thu vào để truyền cảm hứng vui chơi nhập vai đáng kinh ngạc. Đồ chơi LEGO mê hoặc các nhà lắp ráp nhỏ tuổi. Những bé đam mê không gian có thể tận hưởng 3 trải nghiệm lắp ráp, vui chơi khác nhau với bộ đồ chơi LEGO Creator 3 trong 1 này. Các bé có thể chế tạo tàu vũ trụ, sau đó lắp ráp nó thành đồ chơi tên lửa hoặc tàu đổ bộ mặt trăng. Bộ đồ chơi không gian còn đi kèm với một mô hình phi hành gia thu nhỏ cực ngầu, có thể du hành trên cả 3 phương tiện vũ trụ. Niềm vui kéo dài hơn với bộ LEGO 3 trong 1. Bộ chơi LEGO Creator 3 trong 1 mang đến một thế giới phong phú với 3 mô hình khác nhau để tạo trong mỗi hộp! Trẻ em sẽ bị say mê khi lắp ráp nhiều lần! LEGO Creator 3 trong 1 thiết lập lối chơi tưởng tượng bắt đầu bằng một loạt mô hình ấn tượng, bao gồm ô tô nhanh, động vật thú vị và các tòa nhà vui nhộn.  • LEGO Creator 3 trong 1 Tàu phiêu lưu vũ trụ (31117) truyền cảm hứng cho hành động nhập vai đáng kinh ngạc với 3 mô hình trong 1 - tàu con thoi, tên lửa và tàu đổ bộ mặt trăng.  • Bao gồm một mô hình phi hành gia thu nhỏ mới cho phiên bản năm 2021 với mũ bảo hiểm và nhiều công cụ. Nhà thám hiểm không gian có thể di chuyển bằng cả 3 phương tiện không gian để tăng thêm tính hấp dẫn cho thời gian vui chơi của trẻ em.  • Trẻ em sáng tạo có thể tận hưởng niềm vui giữa các vì sao bằng cách chọn lái tàu con thoi vào không gian, nổ tung trong một món đồ chơi tên lửa hoặc khám phá các hành tinh xa xôi bằng tàu đổ bộ mặt trăng 4 chân.  • Bộ đồ chơi không gian này là món quà hoàn hảo cho trẻ từ 8 tuổi trở lên, thích chơi giữa các vì sao với đồ chơi LEGO tuyệt vời.  Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
253881297,Đồ Chơi CUBIC FUN Trẻ Em Xếp Hình 3D: Cầu Tháp London C238H,169000,"Đồ Chơi CUBIC FUN Trẻ Em Xếp Hình 3D: Cầu Tháp London Puzzles C238H   Đôi nét về thương hiệu CUBIC FUN: Doanh nghiệp đồ chơi hàng đầu chuyên nghiên cứu, phát triển, thiết kế, và sản xuất đồ chơi lắp ráp Puzzle 3D. Cubic Fun hiện đã có mặt hơn 80 quốc gia trên thế giới, trải dài từ Châu Âu, Châu Mỹ, Đông Nam Á, ….   Đồ chơi trẻ em xếp hình 3D: Cầu Tháp London - C238h là một loại mô hình lắp ráp 3D cực kì lý thú và mới lạ, giúp kích thích tư duy trí não và rèn luyện tính kiên nhẫn cho bạn. Được thiết kế dựa trên các số đo của thực thể kiến trúc vì vậy mô hình mang nét tinh xảo và cực kì tỉ mỉ. Đây thực sự là một kiệt tác thu nhỏ của kiến trúc nổi tiếng trên thế giới. Ưu điểm của sản phẩm: Màu sắc nổi bật, các góc cạnh được thiết kế tỉ mỉ mang đến cảm giác chân thật cho người chơi khi ngắm nhìn và chạm vào mô hình   Cách chơi:   - Bước 1: Dùng tay tách những mảnh ghép của mô hình   - Bước 2: Lắp ráp các mảnh ghép theo hướng dẫn đi kèm trong hộp sản phẩm   - Bước 3: Trưng bày tác phẩm của bạn ở góc học tập, hay bàn làm việc,  Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
212054460,Đồ Chơi Lắp Ráp LEGO Ninjago Thùng Gạch Sáng Tạo Ninjago 71787 (530 chi tiết),1999000,"Đồ Chơi Lắp Ráp LEGO Ninjago Thùng Gạch Sáng Tạo Ninjago 71787 (530 chi tiết)       Rèn luyện kỹ năng của bạn với Nya, Kai và Sư phụ Wu tại trung tâm huấn luyện Ninja. Phát triển sức mạnh và sự nhanh nhẹn của bạn tại khu vực huấn luyện trên đường vượt chướng ngại vật, nhưng hãy cảnh giác vì Thợ săn xương muốn đột nhập! Hãy sẵn sàng để đua trong chiếc xe ninja hoặc trên xe máy để đối đầu với anh ta. Bạn cũng có thể sử dụng 530 mảnh ghép từ hộp gạch để xây dựng các mô hình ninja mới và các công trình được đề xuất trong hướng dẫn.       • Bộ đồ chơi đầy hành động – Trẻ em có tất cả những gì chúng cần để huấn luyện các anh hùng ninja của mình với LEGO NINJAGO Thùng Gạch Sáng Tạo Ninjago (71787), gồm 3 tòa nhà, 3 chướng ngại vật và 2 phương tiện       • 6 nhân vật nhỏ – 1 hộp sản phẩm bao gồm Kai, Nya, Sư phụ Wu, nam và nữ học việc và Thợ săn xương, mỗi người đều được trang bị đồ chiến đấu riêng để trẻ em có thể tận hưởng hành động nhập vai       • Vượt chướng ngại vật – Trẻ em có thể huấn luyện ninja và người học việc với 3 chướng ngại vật tương tác: 2 túi đấm xoay tròn, hình nộm huấn luyện con quay có vũ trang và bước nhảy       • Tòa nhà sáng tạo – Bộ NINJAGO này được đựng trong hộp gạch để truyền cảm hứng cho trẻ em tự làm tòa nhà và phương tiện với 530 miếng ghép. Nó cũng có thể được sử dụng như một giải pháp lưu trữ để dọn dẹp nhanh chóng             Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
212054372,Đồ Chơi Lắp Ráp LEGO Minecraft Trận Chiến Tại Đầm Lầy 21246 (584 chi tiết),2109000,"Đồ Chơi Lắp Ráp LEGO Minecraft Trận Chiến Tại Đầm Lầy 21246 (584 chi tiết)       Tham gia Hiệp sĩ Arbalest và Hiệp sĩ Netherite trong Quần xã Deep Dark để khám phá một thành phố cổ đại phát triển của Sculk. Sử dụng cuốc mê hoặc của bạn để thu hoạch sculk. Nhưng hãy coi chừng người cai ngục mạnh mẽ đã trỗi dậy khỏi Deepslate Stone! Bị nổ tung tòa tháp để đẩy lùi cuộc tấn công và tìm một kho báu của những món quà giữa các tàn tích. Bạn có thể có được sculk, rương và chính bạn trở lại an toàn?       • Hành động trong Quần xã Deep Darker - LEGO Minecraft Trận Chiến Tại Đầm Lầy (21246) đưa người chơi vào một nhiệm vụ chứa đầy các yếu tố cổ điển của trò chơi: Khám phá, Khai thác và Vụ nổ       • Đưa trò chơi video vào cuộc sống - bao gồm Minecraft Heroes, Hiệp Sĩ Elven Arbalest và Hiệp Sĩ Dwarven Nether, một cai ngục có thể xây dựng lớn và trang bị và phụ kiện đích thực lớn       • Rất nhiều điều để khám phá, khai thác và chiến đấu - Trẻ em khám phá một thành phố cổ, trích xuất tài nguyên quý giá, khiến một cai ngục quái dị trỗi dậy từ trái đất, kích hoạt một vụ nổ lớn và cố gắng thoát khỏi sự an toàn       • Món quà cho người chơi Minecraft-Cho trẻ từ 8 tuổi trở lên             Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
